InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Gender,Age,Amount
544337,22382,LUNCH BAG SPACEBOY DESIGN,10,18/02/2011 08:34,1.65,13425,United Kingdom,Female,48,16.5
544337,21213,PACK OF 72 SKULL CAKE CASES,24,18/02/2011 08:34,0.55,13425,United Kingdom,Female,48,13.2
540453,22037,ROBOT BIRTHDAY CARD,12,07/01/2011 11:54,0.42,13426,United Kingdom,Male,62,5.04
548340,85152,HAND OVER THE CHOCOLATE   SIGN,12,30/03/2011 14:23,2.1,13426,United Kingdom,Male,62,25.2
548340,22717,CARD DOG AND BALL,12,30/03/2011 14:23,0.42,13426,United Kingdom,Male,62,5.04
540545,22795,SWEETHEART RECIPE BOOK STAND,2,09/01/2011 15:35,6.75,13451,United Kingdom,Male,34,13.5
540545,22930,BAKING MOULD HEART MILK CHOCOLATE,2,09/01/2011 15:35,2.55,13451,United Kingdom,Male,34,5.1
540545,22383,LUNCH BAG SUKI  DESIGN,1,09/01/2011 15:35,1.65,13451,United Kingdom,Male,34,1.65
540545,22383,LUNCH BAG SUKI  DESIGN,2,09/01/2011 15:35,1.65,13451,United Kingdom,Male,34,3.3
540545,22348,TEA BAG PLATE RED RETROSPOT,12,09/01/2011 15:35,0.85,13451,United Kingdom,Male,34,10.2
540545,16161P,WRAP ENGLISH ROSE,25,09/01/2011 15:35,0.42,13451,United Kingdom,Male,34,10.5
540545,21985,PACK OF 12 HEARTS DESIGN TISSUES,24,09/01/2011 15:35,0.29,13451,United Kingdom,Male,34,6.96
C541231,22423,REGENCY CAKESTAND 3 TIER,-1,14/01/2011 16:55,12.75,13455,United Kingdom,Female,19,-12.75
C541231,22059,CERAMIC STRAWBERRY DESIGN MUG,-1,14/01/2011 16:55,1.49,13455,United Kingdom,Female,19,-1.49
540268,20728,LUNCH BAG CARS BLUE,10,06/01/2011 11:25,1.65,13458,United Kingdom,Female,19,16.5
540268,22197,SMALL POPCORN HOLDER,60,06/01/2011 11:25,0.85,13458,United Kingdom,Female,19,51
540268,22951,60 CAKE CASES DOLLY GIRL DESIGN,24,06/01/2011 11:25,0.55,13458,United Kingdom,Female,19,13.2
543354,22281,EASTER TREE YELLOW BIRDS,4,07/02/2011 13:50,5.95,13458,United Kingdom,Female,19,23.8
543354,21916,SET 12 RETRO WHITE CHALK STICKS,24,07/02/2011 13:50,0.42,13458,United Kingdom,Female,19,10.08
544968,21756,BATH BUILDING BLOCK WORD,3,25/02/2011 11:30,5.95,13458,United Kingdom,Female,19,17.85
544968,21155,RED RETROSPOT PEG BAG,6,25/02/2011 11:30,2.55,13458,United Kingdom,Female,19,15.3
544968,21078,SET/20 STRAWBERRY PAPER NAPKINS,12,25/02/2011 11:30,0.85,13458,United Kingdom,Female,19,10.2
540770,21175,GIN + TONIC DIET METAL SIGN,12,11/01/2011 10:40,2.1,13468,United Kingdom,Male,29,25.2
542130,37449,CERAMIC CAKE STAND + HANGING CAKES,2,25/01/2011 15:36,9.95,13468,United Kingdom,Male,29,19.9
542990,20685,DOORMAT RED RETROSPOT,2,02/02/2011 11:43,7.95,13468,United Kingdom,Male,29,15.9
543618,22784,LANTERN CREAM GAZEBO,3,10/02/2011 14:49,4.95,13468,United Kingdom,Male,29,14.85
543618,22667,RECIPE BOX RETROSPOT,6,10/02/2011 14:49,2.95,13468,United Kingdom,Male,29,17.7
544926,22993,SET OF 4 PANTRY JELLY MOULDS,12,24/02/2011 17:50,1.25,13468,United Kingdom,Male,29,15
547017,21524,DOORMAT SPOTTY HOME SWEET HOME,4,18/03/2011 14:51,7.95,13468,United Kingdom,Male,29,31.8
540690,84766,SILVER ROCOCO CANDLE STICK,12,11/01/2011 08:45,1.95,13473,United Kingdom,Male,27,23.4
C541092,22700,BLACK AND WHITE DOG BOWL,-6,13/01/2011 12:56,0.85,13473,United Kingdom,Male,27,-5.1
543910,22168,ORGANISER WOOD ANTIQUE WHITE,2,14/02/2011 12:36,8.5,13475,United Kingdom,Female,51,17
544556,21833,CAMOUFLAGE LED TORCH,12,21/02/2011 12:29,1.69,13477,United Kingdom,Female,63,20.28
539730,22804,CANDLEHOLDER PINK HANGING HEART,6,21/12/2010 14:54,2.95,13487,United Kingdom,Female,49,17.7
540907,22833,HALL CABINET WITH 3 DRAWERS,1,12/01/2011 11:52,49.95,13488,United Kingdom,Female,18,49.95
540907,22838,3 TIER CAKE TIN RED AND CREAM,2,12/01/2011 11:52,14.95,13488,United Kingdom,Female,18,29.9
540907,85066,CREAM SWEETHEART MINI CHEST,2,12/01/2011 11:52,12.75,13488,United Kingdom,Female,18,25.5
540907,22084,PAPER CHAIN KIT EMPIRE,6,12/01/2011 11:52,2.95,13488,United Kingdom,Female,18,17.7
540907,22384,LUNCH BAG PINK POLKADOT,10,12/01/2011 11:52,1.65,13488,United Kingdom,Female,18,16.5
540907,22961,JAM MAKING SET PRINTED,12,12/01/2011 11:52,1.45,13488,United Kingdom,Female,18,17.4
540907,84692,BOX OF 24 COCKTAIL PARASOLS,25,12/01/2011 11:52,0.42,13488,United Kingdom,Female,18,10.5
543166,21936,RED RETROSPOT PICNIC BAG,5,04/02/2011 08:27,2.95,13488,United Kingdom,Female,18,14.75
540702,85059,FRENCH ENAMEL WATER BASIN,8,11/01/2011 09:58,1.25,13491,United Kingdom,Female,40,10
540702,22343,PARTY PIZZA DISH RED RETROSPOT,24,11/01/2011 09:58,0.21,13491,United Kingdom,Female,40,5.04
543002,21218,RED SPOTTY BISCUIT TIN,6,02/02/2011 12:36,3.75,13491,United Kingdom,Female,40,22.5
543002,22035,VINTAGE CARAVAN GREETING CARD,12,02/02/2011 12:36,0.42,13491,United Kingdom,Female,40,5.04
552329,23207,LUNCH BAG ALPHABET DESIGN,10,09/05/2011 10:06,1.65,13492,Switzerland,Male,60,16.5
561332,21524,DOORMAT SPOTTY HOME SWEET HOME,4,26/07/2011 14:25,7.95,13492,Switzerland,Male,60,31.8
561332,22310,IVORY KNITTED MUG COSY,6,26/07/2011 14:25,1.65,13492,Switzerland,Male,60,9.9
542863,21385,IVORY HANGING DECORATION  HEART,24,01/02/2011 11:58,0.85,13494,United Kingdom,Female,30,20.4
544931,22061,LARGE CAKE STAND  HANGING STRAWBERY,2,24/02/2011 18:59,9.95,13501,Switzerland,Female,21,19.9
544931,21485,RETROSPOT HEART HOT WATER BOTTLE,4,24/02/2011 18:59,4.95,13501,Switzerland,Female,21,19.8
544931,84987,SET OF 36 TEATIME PAPER DOILIES,12,24/02/2011 18:59,1.45,13501,Switzerland,Female,21,17.4
544931,85175,CACTI T-LIGHT CANDLES,16,24/02/2011 18:59,0.42,13501,Switzerland,Female,21,6.72
550899,22776,SWEETHEART CAKESTAND 3 TIER,2,21/04/2011 12:07,9.95,13505,Switzerland,Male,29,19.9
550899,47566,PARTY BUNTING,4,21/04/2011 12:07,4.95,13505,Switzerland,Male,29,19.8
550899,84997C,CHILDRENS CUTLERY POLKADOT BLUE,4,21/04/2011 12:07,4.15,13505,Switzerland,Male,29,16.6
550899,21976,PACK OF 60 MUSHROOM CAKE CASES,24,21/04/2011 12:07,0.55,13505,Switzerland,Male,29,13.2
C551587,21843,RED RETROSPOT CAKE STAND,-3,03/05/2011 11:27,10.95,13505,Switzerland,Male,29,-32.85
555147,21843,RED RETROSPOT CAKE STAND,3,31/05/2011 15:41,10.95,13505,Switzerland,Male,29,32.85
555147,23298,SPOTTY BUNTING,6,31/05/2011 15:41,4.95,13505,Switzerland,Male,29,29.7
555147,23175,REGENCY MILK JUG PINK,4,31/05/2011 15:41,3.25,13505,Switzerland,Male,29,13
555147,21249,WOODLAND  HEIGHT CHART STICKERS,12,31/05/2011 15:41,2.95,13505,Switzerland,Male,29,35.4
555147,23103,JINGLE BELL HEART DECORATION,24,31/05/2011 15:41,1.65,13505,Switzerland,Male,29,39.6
555147,23171,REGENCY TEA PLATE GREEN,12,31/05/2011 15:41,1.65,13505,Switzerland,Male,29,19.8
558089,21243,PINK  POLKADOT PLATE,8,26/06/2011 12:36,1.69,13505,Switzerland,Male,29,13.52
C562119,23029,DRAWER KNOB CRACKLE GLAZE GREEN,-4,02/08/2011 16:26,1.65,13505,Switzerland,Male,29,-6.6
568650,22423,REGENCY CAKESTAND 3 TIER,2,28/09/2011 11:56,12.75,13505,Switzerland,Male,29,25.5
568650,22752,SET 7 BABUSHKA NESTING BOXES,4,28/09/2011 11:56,8.5,13505,Switzerland,Male,29,34
568650,22182,CAKE STAND VICTORIAN FILIGREE SMALL,4,28/09/2011 11:56,4.95,13505,Switzerland,Male,29,19.8
568650,22628,PICNIC BOXES SET OF 3 RETROSPOT,4,28/09/2011 11:56,4.95,13505,Switzerland,Male,29,19.8
568650,22399,MAGNETS PACK OF 4 CHILDHOOD MEMORY,12,28/09/2011 11:56,1.25,13505,Switzerland,Male,29,15
568650,84876B,GREEN HEART COMPACT MIRROR,24,28/09/2011 11:56,1.25,13505,Switzerland,Male,29,30
568650,22711,WRAP CIRCUS PARADE,25,28/09/2011 11:56,0.42,13505,Switzerland,Male,29,10.5
C569318,22328,ROUND SNACK BOXES SET OF 4 FRUITS,-3,03/10/2011 12:14,2.95,13505,Switzerland,Male,29,-8.85
C542730,22798,ANTIQUE GLASS DRESSING TABLE POT,-1,31/01/2011 15:27,2.95,13506,United Kingdom,Female,20,-2.95
536858,20677,PINK POLKADOT BOWL,16,03/12/2010 10:36,1.25,13520,Switzerland,Male,52,20
541569,84997B,RED 3 PIECE RETROSPOT CUTLERY SET,6,19/01/2011 12:14,3.75,13520,Switzerland,Male,52,22.5
541569,22328,ROUND SNACK BOXES SET OF 4 FRUITS,12,19/01/2011 12:14,2.95,13520,Switzerland,Male,52,35.4
541569,22551,PLASTERS IN TIN SPACEBOY,12,19/01/2011 12:14,1.65,13520,Switzerland,Male,52,19.8
541569,22556,PLASTERS IN TIN CIRCUS PARADE,24,19/01/2011 12:14,1.65,13520,Switzerland,Male,52,39.6
541569,20676,RED RETROSPOT BOWL,16,19/01/2011 12:14,1.25,13520,Switzerland,Male,52,20
547815,84997D,CHILDRENS CUTLERY POLKADOT PINK,4,25/03/2011 14:19,4.15,13520,Switzerland,Male,52,16.6
555943,POST,POSTAGE,3,08/06/2011 10:15,40,13520,Switzerland,Male,52,120
561116,23199,JUMBO BAG APPLES,20,25/07/2011 12:22,2.08,13520,Switzerland,Male,52,41.6
570714,22555,PLASTERS IN TIN STRONGMAN,24,12/10/2011 10:20,1.65,13520,Switzerland,Male,52,39.6
C539950,85099B,JUMBO BAG RED RETROSPOT,-10,23/12/2010 11:50,1.95,13534,United Kingdom,Male,38,-19.5
542152,85099C,JUMBO  BAG BAROQUE BLACK WHITE,10,26/01/2011 10:33,1.95,13534,United Kingdom,Male,38,19.5
542152,22789,T-LIGHT HOLDER SWEETHEART HANGING,8,26/01/2011 10:33,1.95,13534,United Kingdom,Male,38,15.6
542152,20723,STRAWBERRY CHARLOTTE BAG,10,26/01/2011 10:33,0.85,13534,United Kingdom,Male,38,8.5
C542403,22789,T-LIGHT HOLDER SWEETHEART HANGING,-1,27/01/2011 16:07,1.95,13534,United Kingdom,Male,38,-1.95
543393,48185,DOORMAT FAIRY CAKE,4,08/02/2011 10:17,7.95,13534,United Kingdom,Male,38,31.8
543393,22691,DOORMAT WELCOME SUNRISE,2,08/02/2011 10:17,7.95,13534,United Kingdom,Male,38,15.9
543131,22261,FELT EGG COSY WHITE RABBIT,12,03/02/2011 15:23,0.85,13539,United Kingdom,Male,60,10.2
540354,84813,SET OF 4 DIAMOND NAPKIN RINGS,8,06/01/2011 14:58,3.95,13576,United Kingdom,Male,36,31.6
540354,20829,GLITTER HANGING BUTTERFLY STRING,8,06/01/2011 14:58,2.1,13576,United Kingdom,Male,36,16.8
C540788,21231,SWEETHEART CERAMIC TRINKET BOX,-2,11/01/2011 11:46,1.25,13576,United Kingdom,Male,36,-2.5
544604,22041,"RECORD FRAME 7"" SINGLE SIZE",96,22/02/2011 09:11,2.1,13576,United Kingdom,Male,36,201.6
543126,22453,MEASURING TAPE BABUSHKA BLUE,4,03/02/2011 14:41,2.95,13581,United Kingdom,Female,52,11.8
543534,21975,PACK OF 60 DINOSAUR CAKE CASES,24,09/02/2011 13:25,0.55,13590,United Kingdom,Male,44,13.2
546980,21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,10,18/03/2011 12:18,1.95,13591,United Kingdom,Female,37,19.5
540489,22796,PHOTO FRAME 3 CLASSIC HANGING,2,07/01/2011 16:32,9.95,13593,United Kingdom,Female,27,19.9
540489,84030E,ENGLISH ROSE HOT WATER BOTTLE,1,07/01/2011 16:32,4.25,13593,United Kingdom,Female,27,4.25
540489,22469,HEART OF WICKER SMALL,6,07/01/2011 16:32,1.65,13593,United Kingdom,Female,27,9.9
547028,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,20/03/2011 10:13,2.95,13593,United Kingdom,Female,27,11.8
540358,21755,LOVE BUILDING BLOCK WORD,18,06/01/2011 15:25,5.45,13599,United Kingdom,Female,20,98.1
C541237,22664,TOY TIDY DOLLY GIRL DESIGN,-1,14/01/2011 17:26,2.1,13599,United Kingdom,Female,20,-2.1
542731,22472,TV DINNER TRAY DOLLY GIRL,1,31/01/2011 15:27,4.95,13600,United Kingdom,Male,20,4.95
542731,15039,SANDALWOOD FAN,10,31/01/2011 15:27,0.85,13600,United Kingdom,Male,20,8.5
542731,17028J,INCENSE BAZAAR PEACH,6,31/01/2011 15:27,0.42,13600,United Kingdom,Male,20,2.52
541989,21524,DOORMAT SPOTTY HOME SWEET HOME,2,25/01/2011 08:21,7.95,13615,United Kingdom,Female,35,15.9
541989,47566,PARTY BUNTING,5,25/01/2011 08:21,4.65,13615,United Kingdom,Female,35,23.25
C542643,22087,PAPER BUNTING WHITE LACE,-6,31/01/2011 11:29,2.95,13615,United Kingdom,Female,35,-17.7
544060,90200D,PINK SWEETHEART BRACELET,3,15/02/2011 13:08,4.25,13623,United Kingdom,Female,38,12.75
544060,21213,PACK OF 72 SKULL CAKE CASES,12,15/02/2011 13:08,0.55,13623,United Kingdom,Female,38,6.6
542920,85099F,JUMBO BAG STRAWBERRY,100,02/02/2011 07:51,1.65,13629,United Kingdom,Male,44,165
541258,48138,DOORMAT UNION FLAG,2,16/01/2011 15:30,7.95,13634,United Kingdom,Female,53,15.9
541258,82483,WOOD 2 DRAWER CABINET WHITE FINISH,2,16/01/2011 15:30,5.95,13634,United Kingdom,Female,53,11.9
541258,85232A,SET/3 POLKADOT STACKING TINS,3,16/01/2011 15:30,4.95,13634,United Kingdom,Female,53,14.85
541258,72122,COFFEE SCENT PILLAR CANDLE,3,16/01/2011 15:30,0.95,13634,United Kingdom,Female,53,2.85
540362,22629,SPACEBOY LUNCH BOX,2,06/01/2011 15:42,1.95,13656,United Kingdom,Female,20,3.9
540362,21670,BLUE SPOT CERAMIC DRAWER KNOB,1,06/01/2011 15:42,1.25,13656,United Kingdom,Female,20,1.25
540362,21061,PARTY INVITES FOOTBALL,4,06/01/2011 15:42,0.85,13656,United Kingdom,Female,20,3.4
541843,22776,SWEETHEART CAKESTAND 3 TIER,3,23/01/2011 12:08,9.95,13659,United Kingdom,Female,58,29.85
541843,22804,CANDLEHOLDER PINK HANGING HEART,2,23/01/2011 12:08,2.95,13659,United Kingdom,Female,58,5.9
541843,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,23/01/2011 12:08,2.95,13659,United Kingdom,Female,58,5.9
541843,21985,PACK OF 12 HEARTS DESIGN TISSUES,12,23/01/2011 12:08,0.29,13659,United Kingdom,Female,58,3.48
545011,47590A,BLUE HAPPY BIRTHDAY BUNTING,2,25/02/2011 13:05,5.45,13666,United Kingdom,Male,27,10.9
540504,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,2,09/01/2011 11:02,3.75,13668,United Kingdom,Female,19,7.5
540504,21181,PLEASE ONE PERSON METAL SIGN,4,09/01/2011 11:02,2.1,13668,United Kingdom,Female,19,8.4
543120,84751B,BLACK MEDIUM GLASS CAKE STAND,2,03/02/2011 13:53,3.75,13668,United Kingdom,Female,19,7.5
543120,21181,PLEASE ONE PERSON METAL SIGN,4,03/02/2011 13:53,2.1,13668,United Kingdom,Female,19,8.4
544283,22645,CERAMIC HEART FAIRY CAKE MONEY BANK,72,17/02/2011 12:27,1.25,13668,United Kingdom,Female,19,90
544283,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,72,17/02/2011 12:27,1.25,13668,United Kingdom,Female,19,90
540033,84997B,RED 3 PIECE RETROSPOT CUTLERY SET,72,04/01/2011 14:12,3.39,13680,United Kingdom,Female,56,244.08
540033,21155,RED RETROSPOT PEG BAG,4,04/01/2011 14:12,2.1,13680,United Kingdom,Female,56,8.4
540033,21904,HOUSE WRECKING METAL SIGN,2,04/01/2011 14:12,2.1,13680,United Kingdom,Female,56,4.2
540033,21058,PARTY INVITES WOODLAND,5,04/01/2011 14:12,0.85,13680,United Kingdom,Female,56,4.25
540275,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,24,06/01/2011 12:11,3.39,13680,United Kingdom,Female,56,81.36
540275,20727,LUNCH BAG  BLACK SKULL.,30,06/01/2011 12:11,1.65,13680,United Kingdom,Female,56,49.5
540275,20719,WOODLAND CHARLOTTE BAG,30,06/01/2011 12:11,0.85,13680,United Kingdom,Female,56,25.5
C540417,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,-24,07/01/2011 10:56,3.39,13680,United Kingdom,Female,56,-81.36
C540417,85099B,JUMBO BAG RED RETROSPOT,-100,07/01/2011 10:56,1.65,13680,United Kingdom,Female,56,-165
540122,22511,RETROSPOT BABUSHKA DOORSTOP,40,05/01/2011 10:39,1.25,13694,United Kingdom,Male,46,50
540122,22609,PENS ASSORTED SPACEBALL,180,05/01/2011 10:39,0.21,13694,United Kingdom,Male,46,37.8
540999,21425,SKULLS STORAGE BOX LARGE,24,13/01/2011 10:08,2.55,13694,United Kingdom,Male,46,61.2
540999,22381,TOY TIDY PINK POLKADOT,50,13/01/2011 10:08,1.85,13694,United Kingdom,Male,46,92.5
540999,20801,LARGE PINK GLASS SUNDAE DISH,96,13/01/2011 10:08,0.75,13694,United Kingdom,Male,46,72
543168,21903,MAN FLU METAL SIGN,48,04/02/2011 08:58,1.85,13694,United Kingdom,Male,46,88.8
543169,21428,SET3 BOOK BOX GREEN GINGHAM FLOWER,32,04/02/2011 08:59,3.75,13694,United Kingdom,Male,46,120
544651,22993,SET OF 4 PANTRY JELLY MOULDS,72,22/02/2011 12:51,1.06,13694,United Kingdom,Male,46,76.32
544651,21873,IF YOU CAN'T STAND THE HEAT MUG,72,22/02/2011 12:51,1.06,13694,United Kingdom,Male,46,76.32
544652,20828,GLITTER BUTTERFLY CLIPS,48,22/02/2011 12:53,2.1,13694,United Kingdom,Male,46,100.8
547362,22507,MEMO BOARD RETROSPOT  DESIGN,16,22/03/2011 12:33,4.25,13694,United Kingdom,Male,46,68
547362,22173,METAL 4 HOOK HANGER FRENCH CHATEAU,64,22/03/2011 12:33,2.55,13694,United Kingdom,Male,46,163.2
547362,47503A,ASS FLORAL PRINT MULTI SCREWDRIVER,72,22/03/2011 12:33,1.06,13694,United Kingdom,Male,46,76.32
547362,21395,BLUE POLKADOT BEAKER,96,22/03/2011 12:33,0.39,13694,United Kingdom,Male,46,37.44
541249,21175,GIN + TONIC DIET METAL SIGN,2,16/01/2011 13:18,2.1,13700,United Kingdom,Male,26,4.2
541249,21986,PACK OF 12 PINK POLKADOT TISSUES,12,16/01/2011 13:18,0.29,13700,United Kingdom,Male,26,3.48
543548,22284,HEN HOUSE DECORATION,12,10/02/2011 09:21,1.65,13706,United Kingdom,Male,56,19.8
543548,22918,HERB MARKER PARSLEY,12,10/02/2011 09:21,0.65,13706,United Kingdom,Male,56,7.8
542534,72802C,VANILLA SCENT CANDLE JEWELLED BOX,6,28/01/2011 13:27,4.25,13707,United Kingdom,Female,65,25.5
542578,23232,WRAP VINTAGE PETALS  DESIGN,25,28/01/2011 14:57,0.42,13709,United Kingdom,Female,24,10.5
542578,23233,WRAP POPPIES  DESIGN,25,28/01/2011 14:57,0.42,13709,United Kingdom,Female,24,10.5
540168,82483,WOOD 2 DRAWER CABINET WHITE FINISH,4,05/01/2011 12:15,5.95,13715,United Kingdom,Male,32,23.8
540168,21294,ETCHED GLASS COASTER,4,05/01/2011 12:15,1.25,13715,United Kingdom,Male,32,5
C540378,21445,12 PINK ROSE PEG PLACE SETTINGS,-4,06/01/2011 17:32,1.25,13715,United Kingdom,Male,32,-5
543193,22839,3 TIER CAKE TIN GREEN AND CREAM,4,04/02/2011 12:18,14.95,13725,United Kingdom,Male,36,59.8
543193,22625,RED KITCHEN SCALES,2,04/02/2011 12:18,8.5,13725,United Kingdom,Male,36,17
543193,22427,ENAMEL FLOWER JUG CREAM,3,04/02/2011 12:18,5.95,13725,United Kingdom,Male,36,17.85
543193,21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",4,04/02/2011 12:18,4.95,13725,United Kingdom,Male,36,19.8
543193,37333,"RETRO ""TEA FOR ONE""",4,04/02/2011 12:18,4.95,13725,United Kingdom,Male,36,19.8
543193,22728,ALARM CLOCK BAKELIKE PINK,4,04/02/2011 12:18,3.75,13725,United Kingdom,Male,36,15
543193,20716,PARTY FOOD SHOPPER BAG,10,04/02/2011 12:18,1.25,13725,United Kingdom,Male,36,12.5
544919,20726,LUNCH BAG WOODLAND,10,24/02/2011 16:31,1.65,13725,United Kingdom,Male,36,16.5
547046,21936,RED RETROSPOT PICNIC BAG,5,20/03/2011 11:43,2.95,13725,United Kingdom,Male,36,14.75
542995,20685,DOORMAT RED RETROSPOT,2,02/02/2011 12:09,7.95,13728,United Kingdom,Female,35,15.9
541855,47590A,BLUE HAPPY BIRTHDAY BUNTING,1,23/01/2011 14:59,5.45,13742,United Kingdom,Female,24,5.45
541855,22723,SET OF 6 HERB TINS SKETCHBOOK,1,23/01/2011 14:59,3.95,13742,United Kingdom,Female,24,3.95
541855,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,1,23/01/2011 14:59,3.75,13742,United Kingdom,Female,24,3.75
541855,85053,FRENCH ENAMEL CANDLEHOLDER,2,23/01/2011 14:59,2.1,13742,United Kingdom,Female,24,4.2
541855,84970S,HANGING HEART ZINC T-LIGHT HOLDER,2,23/01/2011 14:59,0.85,13742,United Kingdom,Female,24,1.7
541855,20975,12 PENCILS SMALL TUBE RED RETROSPOT,1,23/01/2011 14:59,0.65,13742,United Kingdom,Female,24,0.65
543802,22193,RED DINER WALL CLOCK,2,13/02/2011 12:03,8.5,13742,United Kingdom,Female,24,17
543802,21317,GLASS SPHERE CANDLE STAND MEDIUM,1,13/02/2011 12:03,5.45,13742,United Kingdom,Female,24,5.45
543802,22071,SMALL WHITE RETROSPOT MUG IN BOX,1,13/02/2011 12:03,3.75,13742,United Kingdom,Female,24,3.75
543802,22863,SOAP DISH BROCANTE,1,13/02/2011 12:03,2.95,13742,United Kingdom,Female,24,2.95
543802,22666,RECIPE BOX PANTRY YELLOW DESIGN,1,13/02/2011 12:03,2.95,13742,United Kingdom,Female,24,2.95
543802,82482,WOODEN PICTURE FRAME WHITE FINISH,1,13/02/2011 12:03,2.55,13742,United Kingdom,Female,24,2.55
543802,22553,PLASTERS IN TIN SKULLS,4,13/02/2011 12:03,1.65,13742,United Kingdom,Female,24,6.6
543802,22329,ROUND CONTAINER SET OF 5 RETROSPOT,4,13/02/2011 12:03,1.65,13742,United Kingdom,Female,24,6.6
543802,84836,ZINC METAL HEART DECORATION,2,13/02/2011 12:03,1.25,13742,United Kingdom,Female,24,2.5
543802,21901,"KEY FOB , BACK DOOR",6,13/02/2011 12:03,0.65,13742,United Kingdom,Female,24,3.9
543802,20975,12 PENCILS SMALL TUBE RED RETROSPOT,1,13/02/2011 12:03,0.65,13742,United Kingdom,Female,24,0.65
545015,21754,HOME BUILDING BLOCK WORD,3,25/02/2011 13:40,5.95,13742,United Kingdom,Female,24,17.85
544461,22670,FRENCH WC SIGN BLUE METAL,24,20/02/2011 14:08,1.25,13744,United Kingdom,Female,48,30
544461,22024,RAINY LADIES BIRTHDAY CARD,12,20/02/2011 14:08,0.42,13744,United Kingdom,Female,48,5.04
544461,22029,SPACEBOY BIRTHDAY CARD,12,20/02/2011 14:08,0.42,13744,United Kingdom,Female,48,5.04
544461,22027,TEA PARTY BIRTHDAY CARD,12,20/02/2011 14:08,0.42,13744,United Kingdom,Female,48,5.04
544917,22173,METAL 4 HOOK HANGER FRENCH CHATEAU,8,24/02/2011 15:56,2.95,13751,United Kingdom,Female,22,23.6
545004,22469,HEART OF WICKER SMALL,12,25/02/2011 12:48,1.65,13753,United Kingdom,Male,27,19.8
545004,22672,FRENCH BATHROOM SIGN BLUE METAL,12,25/02/2011 12:48,1.65,13753,United Kingdom,Male,27,19.8
542242,21843,RED RETROSPOT CAKE STAND,4,26/01/2011 14:58,10.95,13754,United Kingdom,Female,65,43.8
540513,22112,CHOCOLATE HOT WATER BOTTLE,12,09/01/2011 11:41,4.95,13758,United Kingdom,Female,54,59.4
540513,22113,GREY HEART HOT WATER BOTTLE,12,09/01/2011 11:41,3.75,13758,United Kingdom,Female,54,45
540513,21484,CHICK GREY HOT WATER BOTTLE,8,09/01/2011 11:41,3.45,13758,United Kingdom,Female,54,27.6
540513,21733,RED HANGING HEART T-LIGHT HOLDER,32,09/01/2011 11:41,2.55,13758,United Kingdom,Female,54,81.6
540513,84378,SET OF 3 HEART COOKIE CUTTERS,12,09/01/2011 11:41,1.25,13758,United Kingdom,Female,54,15
540353,21361,LOVE LARGE WOOD LETTERS,1,06/01/2011 14:53,12.75,13764,United Kingdom,Female,63,12.75
540353,22191,IVORY DINER WALL CLOCK,1,06/01/2011 14:53,8.5,13764,United Kingdom,Female,63,8.5
540353,22427,ENAMEL FLOWER JUG CREAM,1,06/01/2011 14:53,5.95,13764,United Kingdom,Female,63,5.95
540353,21500,PINK POLKADOT WRAP,25,06/01/2011 14:53,0.42,13764,United Kingdom,Female,63,10.5
540353,21497,FANCY FONTS BIRTHDAY WRAP,25,06/01/2011 14:53,0.42,13764,United Kingdom,Female,63,10.5
540170,22727,ALARM CLOCK BAKELIKE RED,8,05/01/2011 12:21,3.75,13767,United Kingdom,Female,19,30
540662,85014B,RED RETROSPOT UMBRELLA,12,10/01/2011 15:16,5.95,13767,United Kingdom,Female,19,71.4
540662,22727,ALARM CLOCK BAKELIKE RED,8,10/01/2011 15:16,3.75,13767,United Kingdom,Female,19,30
540662,84879,ASSORTED COLOUR BIRD ORNAMENT,32,10/01/2011 15:16,1.69,13767,United Kingdom,Female,19,54.08
544314,22699,ROSES REGENCY TEACUP AND SAUCER,6,17/02/2011 14:42,2.95,13767,United Kingdom,Female,19,17.7
544314,22999,TRAVEL CARD WALLET RETRO PETALS,24,17/02/2011 14:42,0.42,13767,United Kingdom,Female,19,10.08
544602,22423,REGENCY CAKESTAND 3 TIER,16,22/02/2011 09:01,10.95,13767,United Kingdom,Female,19,175.2
544602,21314,SMALL GLASS HEART TRINKET POT,12,22/02/2011 09:01,2.1,13767,United Kingdom,Female,19,25.2
541302,21361,LOVE LARGE WOOD LETTERS,1,17/01/2011 14:18,12.75,13769,United Kingdom,Male,48,12.75
